Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1676488639.2078097,2607,1676488638,250876188,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488638
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33604278833333
Longitude: -71.08867096
Altitude: 74.901
HDOP: 0.9
UTM_easting: 327930.7160651322
UTM_northing: 4689200.503459146
UTC: 191718.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488639.244093,2608,1676488639,243241071,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488639
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33602274166667
Longitude: -71.08867745166667
Altitude: 73.321
HDOP: 0.9
UTM_easting: 327930.12656909775
UTM_northing: 4689198.290566309
UTC: 191719.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488640.2466037,2609,1676488640,244947195,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488640
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33601040666667
Longitude: -71.08865106833333
Altitude: 68.068
HDOP: 1.0
UTM_easting: 327932.26653504284
UTM_northing: 4689196.867470801
UTC: 191720.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488641.2443552,2610,1676488641,242864131,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488641
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33601444666667
Longitude: -71.08855674333333
Altitude: 70.047
HDOP: 1.0
UTM_easting: 327940.04858235025
UTM_northing: 4689197.125215952
UTC: 191721.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488642.2491326,2611,1676488642,246940612,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488642
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33601339
Longitude: -71.08855777
Altitude: 70.676
HDOP: 0.9
UTM_easting: 327939.96111790475
UTM_northing: 4689197.009958602
UTC: 191722.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488643.2391245,2612,1676488643,238239049,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488643
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336166973333334
Longitude: -71.08847965833333
Altitude: 60.974
HDOP: 1.0
UTM_easting: 327946.8152492696
UTM_northing: 4689213.906161976
UTC: 191723.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488644.2417321,2613,1676488644,239722251,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488644
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33619544
Longitude: -71.08849129833334
Altitude: 74.297
HDOP: 1.0
UTM_easting: 327945.9339165897
UTM_northing: 4689217.090719917
UTC: 191724.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488645.2420292,2614,1676488645,240444898,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488645
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336189698333335
Longitude: -71.08844472666667
Altitude: 58.919
HDOP: 1.0
UTM_easting: 327949.75508533535
UTM_northing: 4689216.358920351
UTC: 191725.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488646.250465,2615,1676488646,248514652,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488646
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33620202666667
Longitude: -71.08849117833333
Altitude: 66.857
HDOP: 0.9
UTM_easting: 327945.9617659906
UTM_northing: 4689217.821876114
UTC: 191726.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488647.2426052,2616,1676488647,241137742,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488647
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336162635
Longitude: -71.08845444
Altitude: 58.888
HDOP: 1.0
UTM_easting: 327948.88104231143
UTM_northing: 4689213.373397414
UTC: 191727.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488648.245515,2617,1676488648,242209672,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488648
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336176613333336
Longitude: -71.08844655833333
Altitude: 60.626
HDOP: 1.0
UTM_easting: 327949.5684980471
UTM_northing: 4689214.909637178
UTC: 191728.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488649.2428482,2618,1676488649,240839242,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488649
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336197371666664
Longitude: -71.08842876833333
Altitude: 51.888
HDOP: 1.0
UTM_easting: 327951.090745777
UTM_northing: 4689217.178696373
UTC: 191729.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488650.241543,2619,1676488650,240156888,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488650
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33622466166667
Longitude: -71.08842394
Altitude: 55.373
HDOP: 1.0
UTM_easting: 327951.56295297574
UTM_northing: 4689220.199273069
UTC: 191730.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488651.2505636,2620,1676488651,248269557,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488651
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336254376666666
Longitude: -71.08841625833334
Altitude: 52.016
HDOP: 1.0
UTM_easting: 327952.2768459944
UTM_northing: 4689223.48335433
UTC: 191731.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488652.2424169,2621,1676488652,240634679,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488652
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336265735
Longitude: -71.08837883666666
Altitude: 52.996
HDOP: 1.0
UTM_easting: 327955.39081821963
UTM_northing: 4689224.66889541
UTC: 191732.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488653.2448301,2622,1676488653,242145776,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488653
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33625358166667
Longitude: -71.088336735
Altitude: 50.995
HDOP: 1.0
UTM_easting: 327958.82623635186
UTM_northing: 4689223.234178162
UTC: 191733.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488654.241486,2623,1676488654,239121675,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488654
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33627182
Longitude: -71.08837419666666
Altitude: 61.458
HDOP: 1.1
UTM_easting: 327955.78968030727
UTM_northing: 4689225.335200174
UTC: 191734.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488655.2384264,2624,1676488655,236642599,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488655
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33631399
Longitude: -71.08826793166666
Altitude: 33.711
HDOP: 1.1
UTM_easting: 327964.65935183375
UTM_northing: 4689229.802858941
UTC: 191735.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676488656.234162,2625,1676488656,232728242,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676488656
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.336322341666666
Longitude: -71.088261165
Altitude: 33.111
HDOP: 1.1
UTM_easting: 327965.23959975643
UTM_northing: 4689230.716557624
UTC: 191736.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
