Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1676486371.064269,335,1676486370,262182235,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486370
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33835904
Longitude: -71.08815550166666
Altitude: -45.811
HDOP: 25.0
UTM_easting: 327979.4984113204
UTM_northing: 4689456.662610884
UTC: 183930.2
Zone: ""19""
Letter: ""T""
fix_quality: 5",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486371.262305,336,1676486371,260880470,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486371
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.338373983333334
Longitude: -71.08815525333333
Altitude: -43.267
HDOP: 24.9
UTM_easting: 327979.5596182478
UTM_northing: 4689458.3214519825
UTC: 183931.2
Zone: ""19""
Letter: ""T""
fix_quality: 5",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486372.2646692,337,1676486372,262927532,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486372
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.338372156666665
Longitude: -71.088154415
Altitude: -43.264
HDOP: 24.8
UTM_easting: 327979.62370123004
UTM_northing: 4689458.116918536
UTC: 183932.2
Zone: ""19""
Letter: ""T""
fix_quality: 5",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486373.2665606,338,1676486373,264812231,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486373
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.338364825
Longitude: -71.08815293833334
Altitude: -43.836
HDOP: 24.7
UTM_easting: 327979.7253603458
UTM_northing: 4689457.299805319
UTC: 183933.2
Zone: ""19""
Letter: ""T""
fix_quality: 5",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486374.2627313,339,1676486374,261885881,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486374
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.338373833333335
Longitude: -71.08815361333333
Altitude: -42.283
HDOP: 24.6
UTM_easting: 327979.69431665866
UTM_northing: 4689458.301477784
UTC: 183934.2
Zone: ""19""
Letter: ""T""
fix_quality: 5",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486375.2761803,340,1676486375,274728775,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486375
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33839176
Longitude: -71.08815476666666
Altitude: -39.568
HDOP: 24.5
UTM_easting: 327979.648185835
UTM_northing: 4689460.294431036
UTC: 183935.2
Zone: ""19""
Letter: ""T""
fix_quality: 5",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486376.280719,341,1676486376,279022932,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486376
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.338399163333335
Longitude: -71.08815490666667
Altitude: -38.244
HDOP: 1.1
UTM_easting: 327979.6568402355
UTM_northing: 4689461.116798121
UTC: 183936.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486377.269125,342,1676486377,267309904,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486377
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33841110666667
Longitude: -71.08815601666667
Altitude: -36.533
HDOP: 24.4
UTM_easting: 327979.5979635969
UTM_northing: 4689462.445260055
UTC: 183937.2
Zone: ""19""
Letter: ""T""
fix_quality: 5",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486378.2629554,343,1676486378,261264324,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486378
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.338373993333335
Longitude: -71.08815308333334
Altitude: -41.258
HDOP: 1.4
UTM_easting: 327979.738415729
UTM_northing: 4689458.31817234
UTC: 183938.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
1676486379.2632654,344,1676486379,261676311,,2,/driver,"Header: 
  seq: 0
  stamp: 
    secs: 1676486379
    nsecs:  20000000
  frame_id: ""GPS1_Frame""
Latitude: 42.33831748666667
Longitude: -71.08814940333333
Altitude: -48.639
HDOP: 1.4
UTM_easting: 327979.8874976103
UTM_northing: 4689452.036091967
UTC: 183939.2
Zone: ""19""
Letter: ""T""
fix_quality: 1",driver.py,gps_pub,72,"['/gps', '/rosout']"
